Ticker,Test_Samples,HistMean_MSE_3M,HistMean_DirAcc_3M,HistMean_MSE_1Y,HistMean_DirAcc_1Y,MA_MSE_3M,MA_DirAcc_3M,MA_MSE_1Y,MA_DirAcc_1Y,LR_MSE_3M,LR_DirAcc_3M,LR_MSE_1Y,LR_DirAcc_1Y,RF_MSE_3M,RF_DirAcc_3M,RF_MSE_1Y,RF_DirAcc_1Y,SimpleLSTM_MSE_3M,SimpleLSTM_DirAcc_3M,SimpleLSTM_MSE_1Y,SimpleLSTM_DirAcc_1Y,Hybrid_MSE_3M,Hybrid_DirAcc_3M,Hybrid_MSE_1Y,Hybrid_DirAcc_1Y
WIPRO,890,0.0389195313877005,50.0,0.40186608860135825,60.337078651685395,0.05230823753878135,63.59550561797753,0.5072296458145616,52.359550561797754,0.06456016859530449,57.97752808988764,0.9562761864408695,47.07865168539326,0.066347578595836,47.30337078651685,0.5478329404651602,53.25842696629214,0.039942666888237,60.739030023094685,0.40334662795066833,61.43187066974596,0.003872332628816366,94.3418013856813,0.0065729678608477116,88.91454965357968
ONGC,890,0.04212639691259616,62.247191011235955,0.2395401950375534,73.14606741573034,0.06870155555042257,56.067415730337075,0.3397653400751061,51.68539325842697,0.03922571905802692,53.70786516853933,0.21435123284850285,54.49438202247191,0.03851807159058419,60.561797752808985,0.22381716115288328,55.842696629213485,0.041424546390771866,63.972286374133944,0.23945944011211395,75.17321016166282,0.006916687823832035,94.57274826789839,0.011341821402311325,95.84295612009238
NTPC,890,0.013954620219125146,64.71910112359551,0.13538107846500097,80.78651685393258,0.024928989798843056,49.21348314606742,0.21220575831736582,57.640449438202246,0.025278558529358876,45.61797752808989,0.369168786153446,46.06741573033708,0.05215735415671482,45.39325842696629,0.2834402711085953,36.853932584269664,0.014155321754515171,66.51270207852194,0.17131325602531433,59.69976905311778,0.003372982842847705,84.98845265588915,0.007489501964300871,99.65357967667437
JSWSTEEL,890,0.06968621278279966,63.146067415730336,0.7753751122318076,84.04494382022472,0.095551974302039,58.98876404494382,0.8083680560222625,60.1123595505618,0.1395628882568842,46.06741573033708,3.340104795730633,23.820224719101123,0.14720368388778834,51.01123595505618,1.0538092778551726,38.20224719101123,0.06873637437820435,64.8960739030023,1.0421855449676514,86.37413394919169,0.02635745331645012,68.4757505773672,0.05219928175210953,86.72055427251732
POWERGRID,753,0.011083463309828017,76.49402390438247,0.09548001439731627,100.0,0.0178048074874547,50.199203187250994,0.15601701693818124,54.8472775564409,0.017191508260817754,30.54448871181939,0.22728108984656506,15.139442231075698,0.019273154279292916,32.80212483399734,0.19283247341788404,20.318725099601593,0.007796895690262318,79.01234567901234,0.12678693234920502,64.33470507544583,0.003854665905237198,85.59670781893004,0.007003446109592915,100.0
M&M,890,0.04911385114955645,57.528089887640455,0.11419466147633732,93.25842696629213,0.06865117911794559,51.68539325842697,0.205153570553132,57.30337078651685,0.060516764466708416,47.97752808988764,0.48483628554309544,38.87640449438202,0.08354032204750664,42.69662921348314,0.3990001386197278,38.20224719101123,0.05009043589234352,58.545034642032334,0.22892771661281586,95.84295612009238,0.006707481574267149,82.90993071593533,0.009340221993625164,97.80600461893765
ADANIENT,890,0.2141936455803504,81.34831460674158,7.858557846615687,80.56179775280899,0.2602153959400489,66.62921348314606,7.286695107443207,63.59550561797753,31.350732137070196,18.651685393258425,674.5888774538909,19.43820224719101,0.43387682808998557,27.078651685393258,8.95341696284995,80.56179775280899,0.21174931526184082,82.3325635103926,9.985116004943848,80.2540415704388,0.08506017923355103,84.98845265588915,0.2957268953323364,89.83833718244803
ADANIPORTS,745,0.054642200583512726,62.95302013422819,0.38885936764093637,74.8993288590604,0.07238345317154397,50.06711409395973,0.46419405682552667,50.20134228187919,0.07903113951087243,45.234899328859065,0.8300988500871846,38.79194630872483,0.07215986898166392,52.88590604026846,0.5226512536602086,44.16107382550336,0.05902492254972458,64.9584487534626,0.4075860381126404,74.09972299168976,0.009533637203276157,86.42659279778393,0.034628868103027344,85.59556786703601
COALINDIA,601,0.02568765807351777,26.788685524126453,0.27775529059015885,0.0,0.032000913716378275,44.42595673876872,0.2732415014259926,54.24292845257903,0.023128110853074542,61.73044925124792,0.27420386167271504,59.73377703826955,0.040937845530801,42.09650582362729,0.3105869388648266,34.109816971713805,0.044773466885089874,25.82322357019064,0.2963424026966095,9.358752166377817,0.003722685156390071,88.0415944540728,0.016080673784017563,100.0
TATASTEEL,890,0.08561597876864815,65.0561797752809,1.2257047329804651,73.03370786516854,0.12658400831356204,56.40449438202248,1.247620317323521,56.96629213483146,0.23477117034735742,57.30337078651685,4.37347109321554,60.67415730337079,0.1144585875554343,54.606741573033716,1.2679961312406927,56.62921348314607,0.09266500174999237,60.5080831408776,1.3160220384597778,75.05773672055427,0.008524741046130657,93.87990762124711,0.056578125804662704,93.99538106235565
HINDALCO,890,0.06790851993426111,70.11235955056179,0.6463440946549364,69.7752808988764,0.10822412590863324,53.25842696629214,0.7159394985195384,58.08988764044943,0.17919494240348266,48.08988764044943,3.758310482940149,47.86516853932584,0.08821325247081083,43.146067415730336,0.7373662608671729,44.60674157303371,0.06820124387741089,71.13163972286374,0.8763427138328552,24.94226327944573,0.010314212180674076,85.68129330254041,0.046474553644657135,89.26096997690532
SBILIFE,261,0.011497750613364744,41.7624521072797,0.01388237671205775,88.12260536398468,0.01990948485700438,45.593869731800766,0.00904617984621355,45.21072796934866,0.009080958379574186,68.19923371647509,0.00984072353164533,53.25670498084292,0.006414783681279799,75.09578544061303,0.005850205196922734,87.35632183908046,0.011695053428411484,45.9915611814346,0.010686391964554787,11.814345991561181,0.0028668195009231567,84.38818565400844,0.0017619514837861061,88.18565400843882
BAJAJ-AUTO,890,0.018215874647435893,62.58426966292134,0.06546389219103302,83.82022471910112,0.029697625033923834,50.674157303370784,0.1017542844552181,47.86516853932584,0.026580478692211154,40.44943820224719,0.44143830963215247,19.662921348314608,0.03712408330972607,46.96629213483146,0.17240120299162312,28.20224719101124,0.020428862422704697,61.77829099307159,0.07373807579278946,83.37182448036951,0.011677651666104794,69.7459584295612,0.03587241843342781,82.10161662817552
